season	day	capacitance	sampleNum	sampleSize	sleep	start	stop
summer	2	147	10	10	5	2.7	1.9
summer	2	147	10	10	10	2.7	1.9
summer	2	147	30	30	3	2.7	1.9
summer	2	147	100	100	60	2.7	1.9
summer	2	147	1	200	60	2.7	1.9
summer	10	147	10	10	5	2.7	1.9
summer	2	47	10	10	5	2.7	1.9
summer	2	100	10	10	5	2.7	1.9
summer	2	200	10	10	5	2.7	1.9
summer	2	294	10	10	5	2.7	1.9

