Timestamp	Checkpoint count	Recover count	Sampling count	Communication count	Connection Errors
2024-06-07T08:02:03	2	1	10	1	0
2024-06-07T08:02:54	2	1	20	2	0
2024-06-07T08:03:45	2	1	30	3	0
2024-06-07T08:04:37	2	1	40	4	0
2024-06-07T08:05:28	2	1	50	5	0
2024-06-07T08:06:19	2	1	60	6	0
2024-06-07T08:07:11	2	1	70	7	0
2024-06-07T08:08:02	2	1	80	8	0
2024-06-07T08:08:53	2	1	90	9	0
2024-06-07T08:09:45	2	1	100	10	0
2024-06-07T08:10:36	2	1	110	11	0
2024-06-07T08:11:27	2	1	120	12	0
2024-06-07T08:12:19	2	1	130	13	0
2024-06-07T08:13:10	2	1	140	14	0
2024-06-07T08:14:02	2	1	150	15	0
2024-06-07T08:14:53	2	1	160	16	0
2024-06-07T08:15:44	2	1	170	17	0
2024-06-07T08:16:36	2	1	180	18	0
2024-06-07T08:17:27	2	1	190	19	0
2024-06-07T08:18:18	2	1	200	20	0
2024-06-07T08:19:10	2	1	210	21	0
2024-06-07T08:20:01	2	1	220	22	0
2024-06-07T08:20:52	2	1	230	23	0
2024-06-07T08:21:44	2	1	240	24	0
2024-06-07T08:22:35	2	1	250	25	0
2024-06-07T08:23:26	2	1	260	26	0
2024-06-07T08:24:18	2	1	270	27	0
2024-06-07T08:25:09	2	1	280	28	0
2024-06-07T08:26:00	2	1	290	29	0
2024-06-07T08:26:52	2	1	300	30	0
2024-06-07T08:27:43	2	1	310	31	0
2024-06-07T08:28:34	2	1	320	32	0
2024-06-07T08:29:26	2	1	330	33	0
2024-06-07T08:30:17	2	1	340	34	0
2024-06-07T08:31:08	2	1	350	35	0
2024-06-07T08:32:00	2	1	360	36	0
2024-06-07T08:32:51	2	1	370	37	0
2024-06-07T08:33:42	2	1	380	38	0
2024-06-07T08:34:34	2	1	390	39	0
2024-06-07T08:35:25	2	1	400	40	0
2024-06-07T08:36:16	2	1	410	41	0
2024-06-07T08:37:08	2	1	420	42	0
2024-06-07T08:37:59	2	1	430	43	0
2024-06-07T08:38:51	13	1	440	44	0
2024-06-07T08:39:43	24	1	450	45	0
2024-06-07T08:40:35	35	1	460	46	0
2024-06-07T09:20:35	36	2	470	47	0
2024-06-07T09:21:26	36	2	480	48	0
2024-06-07T09:22:18	36	2	490	49	0
2024-06-07T09:23:09	36	2	500	50	0
2024-06-07T09:24:00	36	2	510	51	0
2024-06-07T09:24:52	36	2	520	52	0
2024-06-07T09:25:43	36	2	530	53	0
2024-06-07T09:26:34	36	2	540	54	0
2024-06-07T09:27:25	36	2	550	55	0
2024-06-07T09:28:17	36	2	560	56	0
2024-06-07T09:29:08	36	2	570	57	0
2024-06-07T09:30:01	36	2	580	58	0
2024-06-07T09:30:52	36	2	590	59	0
2024-06-07T09:31:43	36	2	600	60	0
2024-06-07T09:32:35	36	2	610	61	0
2024-06-07T09:33:26	36	2	620	62	0
2024-06-07T09:34:17	36	2	630	63	0
2024-06-07T09:35:09	36	2	640	64	0
2024-06-07T09:36:00	36	2	650	65	0
2024-06-07T09:36:51	36	2	660	66	0
2024-06-07T09:37:43	36	2	670	67	0
2024-06-07T09:38:34	36	2	680	68	0
2024-06-07T09:39:25	36	2	690	69	0
2024-06-07T09:40:17	36	2	700	70	0
2024-06-07T09:41:08	36	2	710	71	0
2024-06-07T09:41:59	36	2	720	72	0
2024-06-07T09:42:51	36	2	730	73	0
2024-06-07T09:43:42	36	2	740	74	0
2024-06-07T09:44:33	36	2	750	75	0
2024-06-07T09:45:25	36	2	760	76	0
2024-06-07T09:46:16	36	2	770	77	0
2024-06-07T09:47:07	36	2	780	78	0
2024-06-07T09:47:59	36	2	790	79	0
2024-06-07T09:48:50	36	2	800	80	0
2024-06-07T09:49:41	36	2	810	81	0
2024-06-07T09:50:33	36	2	820	82	0
2024-06-07T09:51:24	36	2	830	83	0
2024-06-07T09:52:15	36	2	840	84	0
2024-06-07T09:53:07	36	2	850	85	0
2024-06-07T09:53:58	36	2	860	86	0
2024-06-07T09:54:49	36	2	870	87	0
2024-06-07T09:55:41	36	2	880	88	0
2024-06-07T09:56:32	36	2	890	89	0
2024-06-07T09:57:24	36	2	900	90	0
2024-06-07T09:58:15	36	2	910	91	0
2024-06-07T09:59:06	36	2	920	92	0
2024-06-07T09:59:57	36	2	930	93	0
2024-06-07T10:00:49	36	2	940	94	0
2024-06-07T10:01:40	36	2	950	95	0
2024-06-07T10:02:32	36	2	960	96	0
2024-06-07T10:03:23	36	2	970	97	0
2024-06-07T10:04:14	36	2	980	98	0
2024-06-07T10:05:06	36	2	990	99	0
2024-06-07T10:05:57	36	2	1000	100	0
2024-06-07T10:06:48	36	2	1010	101	0
2024-06-07T10:07:40	36	2	1020	102	0
2024-06-07T10:08:31	36	2	1030	103	0
2024-06-07T10:09:22	36	2	1040	104	0
2024-06-07T10:10:14	36	2	1050	105	0
2024-06-07T10:11:05	36	2	1060	106	0
2024-06-07T10:11:56	36	2	1070	107	0
2024-06-07T10:12:48	36	2	1080	108	0
2024-06-07T10:13:39	36	2	1090	109	0
2024-06-07T10:14:30	36	2	1100	110	0
2024-06-07T10:15:21	36	2	1110	111	0
2024-06-07T10:16:13	36	2	1120	112	0
2024-06-07T10:17:04	36	2	1130	113	0
2024-06-07T10:17:55	36	2	1140	114	0
2024-06-07T10:18:47	36	2	1150	115	0
2024-06-07T10:19:38	36	2	1160	116	0
2024-06-07T10:20:29	36	2	1170	117	0
2024-06-07T10:21:21	36	2	1180	118	0
2024-06-07T10:22:12	36	2	1190	119	0
2024-06-07T10:23:04	36	2	1200	120	0
2024-06-07T10:23:55	36	2	1210	121	0
