Timestamp	Checkpoint count	Recover count	Sampling count	Communication count	Connection Errors
2024-06-03T17:06:32	10	1	10	1	0
2024-06-03T17:07:24	21	1	20	2	0
2024-06-03T17:08:15	32	1	30	3	0
2024-06-03T17:09:08	43	1	40	4	0
2024-06-03T17:10:00	54	1	50	5	0
2024-06-03T17:10:52	65	1	60	6	0
2024-06-03T17:11:44	76	1	70	7	0
2024-06-03T17:12:36	87	1	80	8	0
2024-06-03T17:13:28	98	1	90	9	0
2024-06-03T17:14:20	109	1	100	10	0
2024-06-03T17:15:12	120	1	110	11	0
2024-06-03T17:16:04	131	1	120	12	0
2024-06-03T17:16:56	142	1	130	13	0
2024-06-03T17:17:48	153	1	140	14	0
2024-06-03T17:18:40	164	1	150	15	0
2024-06-03T17:19:32	175	1	160	16	0
2024-06-03T17:20:24	186	1	170	17	0
2024-06-03T17:58:02	186	2	170	17	0
2024-06-03T17:58:54	197	2	180	18	0
2024-06-03T17:59:46	208	2	190	19	0
2024-06-03T18:00:38	219	2	200	20	0
2024-06-03T18:01:30	230	2	210	21	0
2024-06-03T18:02:22	241	2	220	22	0
2024-06-03T18:03:14	252	2	230	23	0
2024-06-03T18:04:05	263	2	240	24	0
2024-06-03T18:04:57	274	2	250	25	0
2024-06-03T18:05:49	285	2	260	26	0
2024-06-03T18:06:41	296	2	270	27	0
2024-06-03T18:07:33	307	2	280	28	0
2024-06-03T18:08:25	318	2	290	29	0
2024-06-03T18:09:17	329	2	300	30	0
2024-06-03T18:10:09	340	2	310	31	0
2024-06-03T18:11:01	351	2	320	32	0
2024-06-03T18:11:54	362	2	330	33	0
2024-06-03T18:12:46	373	2	340	34	0
2024-06-03T18:37:40	373	3	340	34	0
2024-06-03T18:38:32	384	3	350	35	0
2024-06-03T18:39:24	395	3	360	36	0
2024-06-03T18:40:16	406	3	370	37	0
2024-06-03T18:41:07	417	3	380	38	0
2024-06-03T18:41:59	428	3	390	39	0
2024-06-03T18:42:51	439	3	400	40	0
2024-06-03T18:43:43	450	3	410	41	0
2024-06-03T18:44:35	461	3	420	42	0
2024-06-03T18:45:28	472	3	430	43	0
2024-06-03T18:46:20	483	3	440	44	0
2024-06-03T18:47:12	494	3	450	45	0
2024-06-03T18:48:04	505	3	460	46	0
2024-06-03T18:48:56	516	3	470	47	0
2024-06-03T18:49:48	527	3	480	48	0
2024-06-03T18:50:40	538	3	490	49	0
2024-06-03T18:51:32	549	3	500	50	0
2024-06-03T18:52:24	560	3	510	51	0
2024-06-03T18:53:16	571	3	520	52	0
2024-06-03T18:54:08	582	3	530	53	0
2024-06-03T18:55:00	593	3	540	54	0
2024-06-03T18:55:52	604	3	550	55	0
2024-06-03T18:56:44	615	3	560	56	0
