Timestamp	Checkpoint count	Recover count	Sampling count	Communication count	Connection Errors
2024-05-30T21:22:17	1	1	2	2	0
2024-05-30T21:23:18	1	1	3	3	0
2024-05-30T21:24:20	1	1	4	4	0
2024-05-30T21:25:21	1	1	5	5	0
2024-05-30T21:26:22	1	1	6	6	0
2024-05-30T21:27:24	1	1	7	7	0
2024-05-30T21:28:25	1	1	8	8	0
2024-05-30T21:29:26	1	1	9	9	0
2024-05-30T21:30:28	1	1	10	10	0
2024-05-30T21:31:29	1	1	11	11	0
2024-05-30T21:32:30	1	1	12	12	0
2024-05-30T21:33:32	1	1	13	13	0
2024-05-30T21:34:33	1	1	14	14	0
2024-05-30T21:35:34	1	1	15	15	0
2024-05-30T21:36:35	1	1	16	16	0
2024-05-30T21:37:37	1	1	17	17	0
2024-05-30T21:38:38	1	1	18	18	0
2024-05-30T21:39:39	1	1	19	19	0
2024-05-30T21:40:41	1	1	20	20	0
2024-05-30T21:41:42	1	1	21	21	0
2024-05-30T21:42:44	3	1	22	22	0
2024-05-30T21:43:45	5	1	23	23	0
2024-05-30T22:22:34	6	2	24	24	0
2024-05-30T22:23:35	6	2	25	25	0
2024-05-30T22:24:37	6	2	26	26	0
2024-05-30T22:25:38	6	2	27	27	0
2024-05-30T22:26:39	6	2	28	28	0
2024-05-30T22:27:41	6	2	29	29	0
2024-05-30T22:28:42	6	2	30	30	0
2024-05-30T22:29:44	6	2	31	31	0
2024-05-30T22:30:45	6	2	32	32	0
2024-05-30T22:31:46	6	2	33	33	0
2024-05-30T22:32:48	6	2	34	34	0
2024-05-30T22:33:49	6	2	35	35	0
2024-05-30T22:34:50	6	2	36	36	0
2024-05-30T22:35:52	6	2	37	37	0
2024-05-30T22:36:53	6	2	38	38	0
2024-05-30T22:37:54	6	2	39	39	0
2024-05-30T22:38:56	6	2	40	40	0
2024-05-30T22:39:57	6	2	41	41	0
2024-05-30T22:40:58	6	2	42	42	0
2024-05-30T22:42:00	6	2	43	43	0
2024-05-30T22:43:01	6	2	44	44	0
2024-05-30T22:44:02	6	2	45	45	0
2024-05-30T22:45:04	6	2	46	46	0
2024-05-30T22:46:05	6	2	47	47	0
2024-05-30T22:47:06	6	2	48	48	0
2024-05-30T22:48:08	6	2	49	49	0
2024-05-30T22:49:09	6	2	50	50	0
2024-05-30T22:50:10	6	2	51	51	0
2024-05-30T22:51:12	6	2	52	52	0
2024-05-30T22:52:13	6	2	53	53	0
2024-05-30T22:53:14	6	2	54	54	0
2024-05-30T22:54:16	6	2	55	55	0
2024-05-30T22:55:17	6	2	56	56	0
2024-05-30T22:56:18	6	2	57	57	0
2024-05-30T22:57:19	6	2	58	58	0
2024-05-30T22:58:21	6	2	59	59	0
2024-05-30T22:59:22	6	2	60	60	0
2024-05-30T23:00:23	6	2	61	61	0
2024-05-30T23:01:25	6	2	62	62	0
2024-05-30T23:02:26	6	2	63	63	0
2024-05-30T23:03:27	6	2	64	64	0
2024-05-30T23:04:29	6	2	65	65	0
2024-05-30T23:05:30	6	2	66	66	0
2024-05-30T23:06:31	6	2	67	67	0
2024-05-30T23:07:33	6	2	68	68	0
2024-05-30T23:08:34	6	2	69	69	0
2024-05-30T23:09:36	6	2	70	70	0
2024-05-30T23:10:38	6	2	71	71	0
2024-05-30T23:11:39	6	2	72	72	0
2024-05-30T23:12:40	6	2	73	73	0
2024-05-30T23:13:42	6	2	74	74	0
2024-05-30T23:14:43	6	2	75	75	0
2024-05-30T23:15:44	6	2	76	76	0
2024-05-30T23:16:46	6	2	77	77	0
2024-05-30T23:17:47	6	2	78	78	0
2024-05-30T23:18:48	6	2	79	79	0
2024-05-30T23:19:50	6	2	80	80	0
2024-05-30T23:20:51	6	2	81	81	0
2024-05-30T23:21:52	6	2	82	82	0
2024-05-30T23:22:54	6	2	83	83	0
2024-05-30T23:23:55	6	2	84	84	0
2024-05-30T23:24:56	6	2	85	85	0
2024-05-30T23:25:58	6	2	86	86	0
2024-05-30T23:26:59	6	2	87	87	0
2024-05-30T23:28:00	6	2	88	88	0
2024-05-30T23:29:02	6	2	89	89	0
