Timestamp	Checkpoint count	Recover count	Sampling count	Communication count	Connection Errors
2024-05-31T09:38:58	0	0	1	1	0
2024-05-31T09:39:59	0	0	2	2	0
2024-05-31T09:41:01	0	0	3	3	0
2024-05-31T09:42:02	0	0	4	4	0
2024-05-31T09:43:03	0	0	5	5	0
2024-05-31T09:44:05	0	0	6	6	0
2024-05-31T09:45:06	0	0	7	7	0
2024-05-31T09:46:07	0	0	8	8	0
2024-05-31T09:47:08	0	0	9	9	0
2024-05-31T09:48:10	0	0	10	10	0
2024-05-31T09:49:11	0	0	11	11	0
2024-05-31T09:50:12	0	0	12	12	0
2024-05-31T09:51:13	0	0	13	13	0
2024-05-31T09:52:15	0	0	14	14	0
2024-05-31T09:53:16	0	0	15	15	0
2024-05-31T09:54:17	0	0	16	16	0
2024-05-31T09:55:19	0	0	17	17	0
2024-05-31T09:56:20	0	0	18	18	0
2024-05-31T09:57:21	0	0	19	19	0
2024-05-31T09:58:23	0	0	20	20	0
2024-05-31T09:59:24	0	0	21	21	0
2024-05-31T10:00:25	0	0	22	22	0
2024-05-31T10:01:27	0	0	23	23	0
2024-05-31T10:02:28	0	0	24	24	0
2024-05-31T10:03:29	0	0	25	25	0
2024-05-31T10:04:30	0	0	26	26	0
2024-05-31T10:05:32	0	0	27	27	0
2024-05-31T10:45:31	3	1	28	28	0
2024-05-31T10:46:32	3	1	29	29	0
2024-05-31T10:47:34	3	1	30	30	0
2024-05-31T10:48:35	3	1	31	31	0
2024-05-31T10:49:36	3	1	32	32	0
2024-05-31T10:50:38	3	1	33	33	0
2024-05-31T10:51:39	3	1	34	34	0
2024-05-31T10:52:40	3	1	35	35	0
2024-05-31T10:53:42	3	1	36	36	0
2024-05-31T10:54:43	3	1	37	37	0
2024-05-31T10:55:44	3	1	38	38	0
2024-05-31T10:56:46	3	1	39	39	0
2024-05-31T10:57:47	3	1	40	40	0
2024-05-31T10:58:48	3	1	41	41	0
2024-05-31T10:59:50	3	1	42	42	0
2024-05-31T11:00:51	3	1	43	43	0
2024-05-31T11:01:52	3	1	44	44	0
2024-05-31T11:02:54	3	1	45	45	0
2024-05-31T11:03:55	3	1	46	46	0
2024-05-31T11:04:57	3	1	47	47	0
2024-05-31T11:05:58	3	1	48	48	0
2024-05-31T11:06:59	3	1	49	49	0
2024-05-31T11:08:01	3	1	50	50	0
2024-05-31T11:09:02	3	1	51	51	0
2024-05-31T11:10:03	3	1	52	52	0
2024-05-31T11:11:05	3	1	53	53	0
2024-05-31T11:12:06	3	1	54	54	0
2024-05-31T11:13:07	3	1	55	55	0
2024-05-31T11:14:09	3	1	56	56	0
2024-05-31T11:15:10	3	1	57	57	0
2024-05-31T11:16:11	3	1	58	58	0
2024-05-31T11:17:12	3	1	59	59	0
2024-05-31T11:18:14	3	1	60	60	0
2024-05-31T11:19:15	3	1	61	61	0
2024-05-31T11:20:17	3	1	62	62	0
2024-05-31T11:21:18	3	1	63	63	0
2024-05-31T11:22:19	3	1	64	64	0
2024-05-31T11:23:21	3	1	65	65	0
2024-05-31T11:24:22	3	1	66	66	0
2024-05-31T11:25:24	3	1	67	67	0
2024-05-31T11:26:25	3	1	68	68	0
2024-05-31T11:27:26	3	1	69	69	0
2024-05-31T11:28:28	3	1	70	70	0
2024-05-31T11:29:29	3	1	71	71	0
2024-05-31T11:30:31	3	1	72	72	0
2024-05-31T11:31:32	3	1	73	73	0
2024-05-31T11:32:33	3	1	74	74	0
2024-05-31T11:33:35	3	1	75	75	0
2024-05-31T11:34:36	3	1	76	76	0
2024-05-31T11:35:37	3	1	77	77	0
2024-05-31T11:59:48	6	2	79	79	0
2024-05-31T12:00:49	6	2	80	80	0
2024-05-31T12:01:50	6	2	81	81	0
2024-05-31T12:02:52	6	2	82	82	0
2024-05-31T12:03:53	6	2	83	83	0
2024-05-31T12:04:54	6	2	84	84	0
2024-05-31T12:05:55	6	2	85	85	0
2024-05-31T12:06:57	6	2	86	86	0
2024-05-31T12:07:58	6	2	87	87	0
2024-05-31T12:08:59	6	2	88	88	0
2024-05-31T12:10:01	6	2	89	89	0
2024-05-31T12:11:02	6	2	90	90	0
2024-05-31T12:12:03	6	2	91	91	0
2024-05-31T12:13:05	6	2	92	92	0
2024-05-31T12:14:06	6	2	93	93	0
2024-05-31T12:15:07	6	2	94	94	0
2024-05-31T12:16:08	6	2	95	95	0
2024-05-31T12:17:10	6	2	96	96	0
2024-05-31T12:18:11	6	2	97	97	0
2024-05-31T12:19:12	6	2	98	98	0
2024-05-31T12:20:13	6	2	99	99	0
2024-05-31T12:21:15	6	2	100	100	0
2024-05-31T12:22:16	6	2	101	101	0
2024-05-31T12:23:17	6	2	102	102	0
2024-05-31T12:24:19	6	2	103	103	0
2024-05-31T12:25:20	6	2	104	104	0
2024-05-31T12:26:21	6	2	105	105	0
2024-05-31T12:27:22	6	2	106	106	0
2024-05-31T12:28:24	6	2	107	107	0
2024-05-31T12:29:25	6	2	108	108	0
2024-05-31T12:30:26	6	2	109	109	0
2024-05-31T12:31:28	6	2	110	110	0
2024-05-31T12:32:29	6	2	111	111	0
2024-05-31T12:33:30	6	2	112	112	0
2024-05-31T12:34:32	6	2	113	113	0
2024-05-31T12:35:33	6	2	114	114	0
2024-05-31T12:36:34	6	2	115	115	0
2024-05-31T12:37:36	6	2	116	116	0
2024-05-31T12:38:37	6	2	117	117	0
2024-05-31T12:39:39	6	2	118	118	0
2024-05-31T12:40:40	6	2	119	119	0
2024-05-31T12:41:41	6	2	120	120	0
2024-05-31T12:42:43	6	2	121	121	0
2024-05-31T12:43:44	6	2	122	122	0
2024-05-31T12:44:46	6	2	123	123	0
2024-05-31T12:45:47	6	2	124	124	0
2024-05-31T12:46:48	6	2	125	125	0
2024-05-31T12:47:50	6	2	126	126	0
2024-05-31T12:48:51	6	2	127	127	0
2024-05-31T12:49:52	6	2	128	128	0
2024-05-31T12:50:54	6	2	129	129	0
2024-05-31T12:51:56	6	2	130	130	0
2024-05-31T12:52:57	6	2	131	131	0
2024-05-31T12:53:58	6	2	132	132	0
2024-05-31T12:55:00	6	2	133	133	0
2024-05-31T12:56:01	6	2	134	134	0
2024-05-31T12:57:02	6	2	135	135	0
2024-05-31T12:58:04	6	2	136	136	0
2024-05-31T12:59:05	6	2	137	137	0
2024-05-31T13:00:06	6	2	138	138	0
2024-05-31T13:01:07	6	2	139	139	0
2024-05-31T13:02:09	6	2	140	140	0
2024-05-31T13:03:10	6	2	141	141	0
2024-05-31T13:04:11	6	2	142	142	0
2024-05-31T13:05:13	6	2	143	143	0
2024-05-31T13:06:14	6	2	144	144	0
2024-05-31T13:07:15	6	2	145	145	0
2024-05-31T13:08:17	6	2	146	146	0
2024-05-31T13:09:18	6	2	147	147	0
2024-05-31T13:10:19	6	2	148	148	0
2024-05-31T13:11:21	6	2	149	149	0
2024-05-31T13:12:22	6	2	150	150	0
2024-05-31T13:13:23	6	2	151	151	0
2024-05-31T13:14:25	6	2	152	152	0
2024-05-31T13:15:26	6	2	153	153	0
2024-05-31T13:16:27	6	2	154	154	0
2024-05-31T13:17:28	6	2	155	155	0
2024-05-31T13:18:30	6	2	156	156	0
2024-05-31T13:19:31	6	2	157	157	0
2024-05-31T13:20:32	6	2	158	158	0
2024-05-31T13:21:33	6	2	159	159	0
2024-05-31T13:22:35	6	2	160	160	0
2024-05-31T13:23:36	6	2	161	161	0
2024-05-31T13:24:37	6	2	162	162	0
2024-05-31T13:25:39	6	2	163	163	0
2024-05-31T13:26:40	6	2	164	164	0
2024-05-31T13:27:41	6	2	165	165	0
2024-05-31T13:28:42	6	2	166	166	0
2024-05-31T13:29:45	6	2	167	167	0
2024-05-31T13:30:46	6	2	168	168	0
2024-05-31T13:31:47	6	2	169	169	0
2024-05-31T13:32:49	6	2	170	170	0
2024-05-31T13:33:50	6	2	171	171	0
2024-05-31T13:34:52	6	2	172	172	0
2024-05-31T13:35:53	6	2	173	173	0
2024-05-31T13:36:54	6	2	174	174	0
2024-05-31T13:37:55	6	2	175	175	0
2024-05-31T13:38:57	6	2	176	176	0
2024-05-31T13:39:58	6	2	177	177	0
2024-05-31T13:40:59	6	2	178	178	0
2024-05-31T13:42:01	6	2	179	179	0
2024-05-31T13:43:02	6	2	180	180	0
2024-05-31T13:44:03	6	2	181	181	0
2024-05-31T13:45:05	6	2	182	182	0
2024-05-31T13:46:06	6	2	183	183	0
2024-05-31T13:47:07	6	2	184	184	0
2024-05-31T13:48:09	6	2	185	185	0
2024-05-31T13:49:10	6	2	186	186	0
2024-05-31T13:50:12	6	2	187	187	0
2024-05-31T13:51:13	6	2	188	188	0
2024-05-31T13:52:14	6	2	189	189	0
2024-05-31T13:53:17	6	2	190	190	0
2024-05-31T13:54:18	6	2	191	191	0
2024-05-31T13:55:19	6	2	192	192	0
2024-05-31T13:56:20	6	2	193	193	0
2024-05-31T13:57:22	6	2	194	194	0
2024-05-31T13:58:23	6	2	195	195	0
2024-05-31T13:59:24	6	2	196	196	0
2024-05-31T14:00:26	6	2	197	197	0
2024-05-31T14:01:27	6	2	198	198	0
2024-05-31T14:02:28	6	2	199	199	0
2024-05-31T14:03:30	6	2	200	200	0
2024-05-31T14:04:31	6	2	201	201	0
2024-05-31T14:05:32	6	2	202	202	0
2024-05-31T14:06:34	6	2	203	203	0
2024-05-31T14:07:35	6	2	204	204	0
2024-05-31T14:08:36	6	2	205	205	0
2024-05-31T14:09:38	6	2	206	206	0
2024-05-31T14:10:39	6	2	207	207	0
2024-05-31T14:11:40	6	2	208	208	0
2024-05-31T14:12:42	6	2	209	209	0
2024-05-31T14:13:43	6	2	210	210	0
2024-05-31T14:14:44	6	2	211	211	0
2024-05-31T14:15:46	6	2	212	212	0
2024-05-31T14:16:47	6	2	213	213	0
2024-05-31T14:17:48	6	2	214	214	0
2024-05-31T14:18:50	6	2	215	215	0
2024-05-31T14:19:51	6	2	216	216	0
2024-05-31T14:20:52	6	2	217	217	0
2024-05-31T14:21:54	6	2	218	218	0
2024-05-31T14:22:55	6	2	219	219	0
2024-05-31T14:23:56	6	2	220	220	0
2024-05-31T14:24:58	6	2	221	221	0
2024-05-31T14:25:59	6	2	222	222	0
2024-05-31T14:27:00	6	2	223	223	0
2024-05-31T14:28:02	6	2	224	224	0
2024-05-31T14:29:03	6	2	225	225	0
2024-05-31T14:30:04	6	2	226	226	0
2024-05-31T14:31:06	6	2	227	227	0
2024-05-31T14:32:07	6	2	228	228	0
2024-05-31T14:33:08	6	2	229	229	0
2024-05-31T14:34:10	6	2	230	230	0
2024-05-31T14:35:11	6	2	231	231	0
2024-05-31T14:36:12	6	2	232	232	0
2024-05-31T14:37:14	6	2	233	233	0
2024-05-31T14:38:15	6	2	234	234	0
2024-05-31T14:39:16	6	2	235	235	0
2024-05-31T14:40:18	6	2	236	236	0
2024-05-31T14:41:19	6	2	237	237	0
2024-05-31T14:42:20	6	2	238	238	0
2024-05-31T14:43:22	6	2	239	239	0
2024-05-31T14:44:23	6	2	240	240	0
2024-05-31T14:45:24	6	2	241	241	0
2024-05-31T14:46:26	6	2	242	242	0
2024-05-31T14:47:27	6	2	243	243	0
2024-05-31T14:48:28	6	2	244	244	0
2024-05-31T14:49:30	6	2	245	245	0
2024-05-31T14:50:31	6	2	246	246	0
2024-05-31T14:51:33	6	2	247	247	0
2024-05-31T14:52:34	6	2	248	248	0
2024-05-31T14:53:35	6	2	249	249	0
2024-05-31T14:54:36	6	2	250	250	0
2024-05-31T14:55:38	6	2	251	251	0
2024-05-31T14:56:39	6	2	252	252	0
2024-05-31T14:57:40	6	2	253	253	0
2024-05-31T14:58:42	6	2	254	254	0
2024-05-31T14:59:43	6	2	255	255	0
2024-05-31T15:00:45	6	2	256	256	0
2024-05-31T15:01:47	6	2	257	257	0
2024-05-31T15:02:48	6	2	258	258	0
2024-05-31T15:03:49	6	2	259	259	0
2024-05-31T15:04:51	6	2	260	260	0
2024-05-31T15:05:52	6	2	261	261	0
2024-05-31T15:06:53	6	2	262	262	0
2024-05-31T15:07:55	6	2	263	263	0
2024-05-31T15:08:56	6	2	264	264	0
2024-05-31T15:09:57	6	2	265	265	0
2024-05-31T15:10:59	6	2	266	266	0
2024-05-31T15:12:00	6	2	267	267	0
2024-05-31T15:13:01	6	2	268	268	0
2024-05-31T15:14:03	6	2	269	269	0
2024-05-31T15:15:04	6	2	270	270	0
2024-05-31T15:16:05	6	2	271	271	0
2024-05-31T15:17:07	6	2	272	272	0
2024-05-31T15:18:08	6	2	273	273	0
2024-05-31T15:19:09	6	2	274	274	0
2024-05-31T15:20:11	6	2	275	275	0
2024-05-31T15:21:12	6	2	276	276	0
2024-05-31T15:22:14	6	2	277	277	0
2024-05-31T15:23:15	6	2	278	278	0
2024-05-31T15:24:16	6	2	279	279	0
2024-05-31T15:25:18	6	2	280	280	0
2024-05-31T15:26:19	6	2	281	281	0
2024-05-31T15:27:20	6	2	282	282	0
2024-05-31T15:28:22	6	2	283	283	0
2024-05-31T15:29:23	6	2	284	284	0
2024-05-31T15:30:24	6	2	285	285	0
2024-05-31T15:31:26	6	2	286	286	0
2024-05-31T15:32:27	6	2	287	287	0
2024-05-31T15:33:28	6	2	288	288	0
2024-05-31T15:34:29	6	2	289	289	0
2024-05-31T15:35:31	6	2	290	290	0
2024-05-31T15:36:32	6	2	291	291	0
2024-05-31T15:37:33	6	2	292	292	0
2024-05-31T15:38:35	6	2	293	293	0
2024-05-31T15:39:36	6	2	294	294	0
2024-05-31T15:40:38	6	2	295	295	0
2024-05-31T15:41:39	6	2	296	296	0
2024-05-31T15:42:40	6	2	297	297	0
2024-05-31T15:43:42	6	2	298	298	0
2024-05-31T15:44:43	6	2	299	299	0
2024-05-31T15:45:44	6	2	300	300	0
2024-05-31T15:46:45	6	2	301	301	0
2024-05-31T15:47:47	6	2	302	302	0
2024-05-31T15:48:48	6	2	303	303	0
2024-05-31T15:49:49	6	2	304	304	0
2024-05-31T15:50:51	6	2	305	305	0
2024-05-31T15:51:52	6	2	306	306	0
2024-05-31T15:52:53	6	2	307	307	0
