Timestamp	Checkpoint count	Recover count	Sampling count	Communication count	Connection Errors
2024-05-30T10:38:38	1	1	1	1	0
2024-05-30T10:39:40	3	1	2	2	0
2024-05-30T10:40:42	5	1	3	3	0
2024-05-30T10:41:43	7	1	4	4	0
2024-05-30T10:42:45	9	1	5	5	0
2024-05-30T10:43:46	11	1	6	6	0
2024-05-30T10:44:48	13	1	7	7	0
2024-05-30T10:45:50	15	1	8	8	0
2024-05-30T10:46:51	17	1	9	9	0
2024-05-30T10:47:53	19	1	10	10	0
2024-05-30T10:48:54	21	1	11	11	0
2024-05-30T10:49:56	23	1	12	12	0
2024-05-30T10:50:58	25	1	13	13	0
2024-05-30T10:51:59	27	1	14	14	0
2024-05-30T10:53:01	29	1	15	15	0
2024-05-30T10:54:02	31	1	16	16	0
2024-05-30T10:55:04	33	1	17	17	0
2024-05-30T10:56:05	35	1	18	18	0
2024-05-30T10:57:07	37	1	19	19	0
2024-05-30T10:58:09	39	1	20	20	0
2024-05-30T10:59:10	41	1	21	21	0
2024-05-30T11:00:12	43	1	22	22	0
2024-05-30T11:01:13	45	1	23	23	0
2024-05-30T11:44:09	47	2	24	24	0
2024-05-30T11:45:10	49	2	25	25	0
2024-05-30T11:46:12	51	2	26	26	0
2024-05-30T11:47:13	53	2	27	27	0
2024-05-30T11:48:15	55	2	28	28	0
2024-05-30T11:49:17	57	2	29	29	0
2024-05-30T11:50:18	59	2	30	30	0
2024-05-30T11:51:20	61	2	31	31	0
2024-05-30T11:52:21	63	2	32	32	0
2024-05-30T11:53:23	65	2	33	33	0
2024-05-30T11:54:25	67	2	34	34	0
2024-05-30T11:55:26	69	2	35	35	0
2024-05-30T11:56:28	71	2	36	36	0
2024-05-30T11:57:29	73	2	37	37	0
2024-05-30T11:58:31	75	2	38	38	0
2024-05-30T11:59:32	77	2	39	39	0
2024-05-30T12:00:35	79	2	40	40	0
2024-05-30T12:01:37	81	2	41	41	0
2024-05-30T12:02:38	83	2	42	42	0
2024-05-30T12:03:40	85	2	43	43	0
2024-05-30T12:04:41	87	2	44	44	0
2024-05-30T12:05:43	89	2	45	45	0
2024-05-30T12:06:45	91	2	46	46	0
2024-05-30T12:07:46	93	2	47	47	0
2024-05-30T12:08:48	95	2	48	48	0
2024-05-30T12:09:49	97	2	49	49	0
2024-05-30T12:10:51	99	2	50	50	0
2024-05-30T12:11:52	101	2	51	51	0
2024-05-30T12:12:54	103	2	52	52	0
2024-05-30T12:39:23	104	3	52	53	0
2024-05-30T12:40:25	106	3	53	54	0
2024-05-30T12:41:26	108	3	54	55	0
2024-05-30T12:42:28	110	3	55	56	0
2024-05-30T12:43:30	112	3	56	57	0
2024-05-30T12:44:31	114	3	57	58	0
2024-05-30T12:45:33	116	3	58	59	0
2024-05-30T12:46:34	118	3	59	60	0
2024-05-30T12:47:36	120	3	60	61	0
2024-05-30T12:48:37	122	3	61	62	0
2024-05-30T12:49:39	124	3	62	63	0
2024-05-30T12:50:40	126	3	63	64	0
2024-05-30T12:51:42	128	3	64	65	0
2024-05-30T12:52:43	130	3	65	66	0
2024-05-30T12:53:45	132	3	66	67	0
2024-05-30T12:54:47	134	3	67	68	0
2024-05-30T12:55:48	136	3	68	69	0
2024-05-30T12:56:50	138	3	69	70	0
2024-05-30T12:57:51	140	3	70	71	0
2024-05-30T12:58:53	142	3	71	72	0
2024-05-30T12:59:54	144	3	72	73	0
2024-05-30T13:00:56	146	3	73	74	0
2024-05-30T13:01:57	148	3	74	75	0
2024-05-30T13:02:59	150	3	75	76	0
2024-05-30T13:04:00	152	3	76	77	0
2024-05-30T13:05:02	154	3	77	78	0
2024-05-30T13:06:04	156	3	78	79	0
2024-05-30T13:07:05	158	3	79	80	0
2024-05-30T13:08:07	160	3	80	81	0
2024-05-30T13:09:08	162	3	81	82	0
2024-05-30T13:10:10	164	3	82	83	0
2024-05-30T13:11:12	166	3	83	84	0
2024-05-30T13:12:13	168	3	84	85	0
2024-05-30T13:13:15	170	3	85	86	0
2024-05-30T13:14:16	172	3	86	87	0
2024-05-30T13:15:18	174	3	87	88	0
2024-05-30T13:16:20	176	3	88	89	0
2024-05-30T13:17:21	178	3	89	90	0
2024-05-30T13:18:23	180	3	90	91	0
2024-05-30T13:19:25	182	3	91	92	0
2024-05-30T13:20:26	184	3	92	93	0
2024-05-30T13:21:28	186	3	93	94	0
2024-05-30T13:22:29	188	3	94	95	0
2024-05-30T13:23:31	190	3	95	96	0
2024-05-30T13:24:32	192	3	96	97	0
2024-05-30T13:25:34	194	3	97	98	0
2024-05-30T13:26:35	196	3	98	99	0
2024-05-30T13:27:37	198	3	99	100	0
2024-05-30T13:28:38	200	3	100	101	0
2024-05-30T13:29:40	202	3	101	102	0
2024-05-30T13:30:42	204	3	102	103	0
2024-05-30T13:31:43	206	3	103	104	0
2024-05-30T13:32:45	208	3	104	105	0
2024-05-30T13:33:46	210	3	105	106	0
2024-05-30T13:34:48	212	3	106	107	0
2024-05-30T13:35:49	214	3	107	108	0
2024-05-30T13:36:51	216	3	108	109	0
2024-05-30T13:37:53	218	3	109	110	0
2024-05-30T13:38:54	220	3	110	111	0
2024-05-30T13:39:56	222	3	111	112	0
2024-05-30T13:40:59	224	3	112	113	0
2024-05-30T13:42:00	226	3	113	114	0
2024-05-30T13:43:02	228	3	114	115	0
2024-05-30T13:44:03	230	3	115	116	0
2024-05-30T13:45:05	232	3	116	117	0
2024-05-30T13:46:06	234	3	117	118	0
2024-05-30T13:47:08	236	3	118	119	0
2024-05-30T13:48:10	238	3	119	120	0
2024-05-30T13:49:12	240	3	120	121	0
2024-05-30T13:50:13	242	3	121	122	0
2024-05-30T13:51:15	244	3	122	123	0
2024-05-30T13:52:16	246	3	123	124	0
2024-05-30T13:53:18	248	3	124	125	0
2024-05-30T13:54:19	250	3	125	126	0
2024-05-30T13:55:21	252	3	126	127	0
2024-05-30T13:56:23	254	3	127	128	0
2024-05-30T13:57:24	256	3	128	129	0
2024-05-30T13:58:26	258	3	129	130	0
2024-05-30T13:59:27	260	3	130	131	0
2024-05-30T14:00:29	262	3	131	132	0
2024-05-30T14:01:30	264	3	132	133	0
2024-05-30T14:02:32	266	3	133	134	0
2024-05-30T14:03:33	268	3	134	135	0
2024-05-30T14:25:22	269	4	134	136	0
2024-05-30T14:26:23	271	4	135	137	0
2024-05-30T14:27:25	273	4	136	138	0
2024-05-30T14:28:26	275	4	137	139	0
2024-05-30T14:29:28	277	4	138	140	0
2024-05-30T14:30:30	279	4	139	141	0
2024-05-30T14:31:31	281	4	140	142	0
2024-05-30T14:32:33	283	4	141	143	0
2024-05-30T14:33:35	285	4	142	144	0
2024-05-30T14:34:36	287	4	143	145	0
2024-05-30T14:35:38	289	4	144	146	0
2024-05-30T14:36:39	291	4	145	147	0
2024-05-30T14:37:41	293	4	146	148	0
2024-05-30T14:38:42	295	4	147	149	0
2024-05-30T14:39:44	297	4	148	150	0
2024-05-30T14:40:46	299	4	149	151	0
2024-05-30T14:41:47	301	4	150	152	0
